tech,distance_m,location,protocol,direction,sample,pci,rnti,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_bler,dl_bs,ul_snr,ul_pucch_snr,ul_rsrp,ul_phr,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_bler,ul_bsr,ul_ta
5G,2,Loc_1_2m,TCP,DL,26,1.0,4602,15.0,1.0,17.0,384.0,1.0,0.0,0.0,0.0,19.2,,-16.9,0.0,1.0,14.0,8450.0,2.0,0.0,0.0,0.0,2.68e-07
5G,2,Loc_1_2m,TCP,DL,27,1.0,4602,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-07
5G,2,Loc_1_2m,TCP,UL,0,1.0,4601,15.0,1.0,4.0,3400.0,6.0,9.0,60.0,0.0,15.5,,-20.5,4.0,1.0,23.0,7330.0,2.0,2.0,50.0,0.0,2.9e-08
5G,2,Loc_1_2m,TCP,UL,1,1.0,4601,15.0,1.0,22.0,11000.0,11.0,17.0,60.0,0.0,14.7,,-21.9,6.0,1.0,23.0,12700.0,3.0,5.0,62.0,0.0,3.06e-07
5G,2,Loc_1_2m,TCP,UL,2,1.0,4602,15.0,1.0,5.0,5100.0,12.0,0.0,0.0,0.0,15.3,,-20.4,9.0,1.0,25.0,21800.0,5.0,6.0,54.0,0.0,9.000000000000001e-09
5G,2,Loc_1_2m,TCP,UL,3,1.0,4602,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2e-09
5G,2,Loc_1_2m,TCP,UL,4,1.0,4602,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-08
5G,2,Loc_1_2m,TCP,UL,5,1.0,4603,15.0,1.0,6.0,3500.0,7.0,0.0,0.0,0.0,17.2,,-19.1,9.0,1.0,24.0,12900.0,3.0,2.0,40.0,0.0,-2.7e-08
5G,2,Loc_1_2m,TCP,UL,6,1.0,4602,15.0,1.0,2.0,120.0,1.0,0.0,0.0,0.0,15.7,,-19.9,10.0,1.0,26.0,4740.0,1.0,1.0,50.0,0.0,8e-09
5G,2,Loc_1_2m,TCP,UL,7,1.0,4603,15.0,1.0,19.0,14000.0,14.0,0.0,0.0,0.0,17.1,,-19.4,-4.0,1.0,20.0,21000.0,5.0,5.0,50.0,0.0,3.68e-07
5G,2,Loc_1_2m,TCP,UL,8,1.0,4603,15.0,1.0,26.0,608.0,1.0,0.0,0.0,0.0,20.9,,-15.7,2.0,1.0,27.0,4860.0,1.0,4.0,80.0,0.0,2.4000000000000003e-07
5G,2,Loc_1_2m,TCP,UL,9,1.0,4603,15.0,1.0,26.0,273000.0,173.0,2.0,1.0,0.0,16.0,,-19.7,4.0,1.0,13.0,2060000.0,133.0,19.0,12.0,700000.0,2.21e-07
5G,2,Loc_1_2m,TCP,UL,10,1.0,4603,15.0,1.0,26.0,519000.0,344.0,7.0,1.0,0.0,18.3,,-17.0,3.0,1.0,14.0,7770000.0,382.0,18.0,4.0,700000.0,2.4000000000000003e-07
5G,2,Loc_1_2m,TCP,UL,11,1.0,4603,15.0,1.0,26.0,870000.0,532.0,2.0,0.0,0.0,19.1,,-16.2,0.0,1.0,15.0,7680000.0,376.0,24.0,6.0,700000.0,2.27e-07
5G,2,Loc_1_2m,TCP,UL,12,1.0,4603,15.0,1.0,26.0,237000.0,165.0,0.0,0.0,0.0,19.7,,-15.6,-3.0,1.0,16.0,6250000.0,308.0,92.0,23.0,700000.0,2.34e-07
5G,2,Loc_1_2m,TCP,UL,13,1.0,4603,15.0,1.0,26.0,316000.0,212.0,0.0,0.0,9.0,19.4,,-15.9,-2.0,1.0,15.0,6110000.0,306.0,94.0,23.0,700000.0,2.41e-07
5G,2,Loc_1_2m,TCP,UL,14,1.0,4603,15.0,1.0,26.0,839000.0,499.0,0.0,0.0,9.0,19.7,,-15.4,-1.0,1.0,15.0,7280000.0,357.0,43.0,10.0,700000.0,2.2300000000000002e-07
5G,2,Loc_1_2m,TCP,UL,15,1.0,4603,15.0,1.0,26.0,511000.0,322.0,0.0,0.0,0.0,19.6,,-15.6,0.0,1.0,15.0,7400000.0,362.0,38.0,9.0,700000.0,2.2300000000000002e-07
5G,2,Loc_1_2m,TCP,UL,16,1.0,4603,15.0,1.0,26.0,400000.0,260.0,0.0,0.0,0.0,16.9,,-18.5,0.0,1.0,10.0,5950000.0,400.0,0.0,0.0,700000.0,2.49e-07
5G,2,Loc_1_2m,TCP,UL,17,1.0,4603,15.0,1.0,26.0,496000.0,316.0,1.0,0.0,0.0,17.9,,-17.6,0.0,1.0,12.0,6690000.0,392.0,8.0,2.0,700000.0,2.41e-07
5G,2,Loc_1_2m,TCP,UL,18,1.0,4603,15.0,1.0,26.0,419000.0,270.0,0.0,0.0,0.0,18.3,,-16.7,1.0,1.0,13.0,5830000.0,334.0,66.0,16.0,700000.0,2.22e-07
5G,2,Loc_1_2m,TCP,UL,19,1.0,4603,15.0,1.0,26.0,493000.0,313.0,3.0,0.0,0.0,17.3,,-17.7,0.0,1.0,11.0,6300000.0,397.0,3.0,0.0,700000.0,2.5200000000000003e-07
5G,2,Loc_1_2m,TCP,UL,20,1.0,4603,15.0,1.0,26.0,415000.0,268.0,2.0,0.0,0.0,14.4,,-20.9,-5.0,1.0,7.0,4300000.0,397.0,3.0,0.0,700000.0,2.56e-07
5G,2,Loc_1_2m,TCP,UL,21,1.0,4603,15.0,1.0,26.0,284000.0,192.0,1.0,0.0,0.0,12.5,,-23.3,0.0,1.0,5.0,3340000.0,400.0,0.0,0.0,700000.0,2.4000000000000003e-07
5G,2,Loc_1_2m,TCP,UL,22,1.0,4603,15.0,1.0,26.0,260000.0,173.0,1.0,0.0,0.0,11.0,,-24.3,0.0,1.0,4.0,2790000.0,400.0,0.0,0.0,700000.0,2.63e-07
5G,2,Loc_1_2m,TCP,UL,23,1.0,4603,15.0,1.0,26.0,237000.0,159.0,0.0,0.0,0.0,9.9,,-25.4,0.0,1.0,3.0,2310000.0,400.0,0.0,0.0,700000.0,2.6400000000000003e-07
5G,2,Loc_1_2m,TCP,UL,24,1.0,4603,15.0,1.0,26.0,240000.0,157.0,0.0,0.0,0.0,9.4,,-26.2,1.0,1.0,3.0,2250000.0,400.0,0.0,0.0,700000.0,2.4500000000000004e-07
5G,2,Loc_1_2m,TCP,UL,25,1.0,4603,15.0,1.0,26.0,328000.0,211.0,0.0,0.0,0.0,11.7,,-24.2,0.0,1.0,6.0,3810000.0,400.0,0.0,0.0,700000.0,2.6900000000000004e-07
5G,2,Loc_1_2m,TCP,UL,26,1.0,4603,15.0,1.0,26.0,372000.0,252.0,3.0,1.0,0.0,13.6,,-21.8,1.0,1.0,8.0,5090000.0,399.0,1.0,0.0,700000.0,2.7100000000000003e-07
5G,2,Loc_1_2m,TCP,UL,27,1.0,4603,15.0,1.0,26.0,350000.0,239.0,2.0,0.0,0.0,16.6,,-18.6,-7.0,1.0,11.0,5180000.0,349.0,51.0,12.0,700000.0,2.4700000000000003e-07
5G,2,Loc_1_2m,TCP,UL,28,1.0,4603,15.0,1.0,26.0,343000.0,224.0,2.0,0.0,58.0,20.3,,-14.8,0.0,1.0,18.0,5740000.0,276.0,124.0,31.0,700000.0,2.49e-07
5G,2,Loc_1_2m,TCP,UL,29,1.0,4603,15.0,1.0,25.0,319000.0,218.0,2.0,0.0,0.0,20.6,,-14.6,-3.0,1.0,18.0,6000000.0,272.0,128.0,32.0,700000.0,2.54e-07
5G,2,Loc_1_2m,TCP,UL,30,1.0,4603,15.0,1.0,25.0,259000.0,188.0,1.0,0.0,0.0,14.9,,-19.5,-2.0,1.0,8.0,4610000.0,386.0,14.0,3.0,700000.0,2.49e-07
5G,2,Loc_1_2m,TCP,UL,31,1.0,4603,15.0,1.0,26.0,317000.0,208.0,4.0,1.0,0.0,19.4,,-15.8,0.0,1.0,16.0,5660000.0,298.0,102.0,25.0,700000.0,2.6400000000000003e-07
5G,2,Loc_1_2m,TCP,UL,32,1.0,4603,15.0,1.0,25.0,406000.0,290.0,8.0,2.0,0.0,20.3,,-14.9,1.0,1.0,15.0,8770000.0,396.0,4.0,1.0,700000.0,2.48e-07
5G,2,Loc_1_2m,TCP,UL,33,1.0,4603,15.0,1.0,25.0,249000.0,186.0,2.0,1.0,0.0,19.9,,-15.5,0.0,1.0,16.0,6880000.0,326.0,74.0,18.0,700000.0,2.5200000000000003e-07
5G,2,Loc_1_2m,TCP,UL,34,1.0,4603,15.0,1.0,25.0,333000.0,245.0,2.0,0.0,0.0,20.1,,-15.2,2.0,1.0,15.0,8320000.0,388.0,12.0,3.0,700000.0,2.5900000000000003e-07
5G,2,Loc_1_2m,TCP,UL,35,1.0,4603,15.0,1.0,24.0,308000.0,239.0,3.0,1.0,0.0,20.1,,-15.2,3.0,1.0,15.0,8830000.0,400.0,0.0,0.0,700000.0,2.62e-07
5G,2,Loc_1_2m,TCP,UL,36,1.0,4603,15.0,1.0,25.0,331000.0,244.0,1.0,0.0,0.0,19.6,,-15.8,3.0,1.0,15.0,8640000.0,400.0,0.0,0.0,700000.0,2.41e-07
5G,2,Loc_1_2m,TCP,UL,37,1.0,4603,15.0,1.0,25.0,313000.0,236.0,6.0,2.0,0.0,18.3,,-17.2,2.0,1.0,14.0,7990000.0,400.0,0.0,0.0,700000.0,2.48e-07
5G,2,Loc_1_2m,TCP,UL,38,1.0,4603,14.0,1.0,22.0,199000.0,170.0,1.0,0.0,0.0,14.0,,-21.7,-4.0,1.0,8.0,4920000.0,400.0,0.0,0.0,700000.0,2.63e-07
5G,2,Loc_1_2m,TCP,UL,39,1.0,4603,14.0,1.0,22.0,151000.0,130.0,0.0,0.0,0.0,10.0,,-23.2,2.0,1.0,4.0,2740000.0,400.0,0.0,0.0,700000.0,2.5900000000000003e-07
5G,2,Loc_1_2m,TCP,UL,40,1.0,4603,14.0,1.0,22.0,159000.0,138.0,2.0,1.0,0.0,7.9,,-24.1,-2.0,1.0,4.0,2330000.0,380.0,20.0,5.0,700000.0,2.4000000000000003e-07
5G,2,Loc_1_2m,TCP,UL,41,1.0,4603,14.0,1.0,22.0,186000.0,159.0,1.0,0.0,0.0,13.0,,-22.7,-3.0,1.0,6.0,3820000.0,400.0,0.0,0.0,700000.0,2.54e-07
5G,2,Loc_1_2m,TCP,UL,42,1.0,4603,14.0,1.0,22.0,202000.0,177.0,1.0,0.0,0.0,14.3,,-21.0,0.0,1.0,8.0,4960000.0,400.0,0.0,0.0,700000.0,2.5900000000000003e-07
5G,2,Loc_1_2m,TCP,UL,43,1.0,4603,14.0,1.0,21.0,205000.0,193.0,5.0,2.0,0.0,15.2,,-20.2,1.0,1.0,9.0,5440000.0,391.0,9.0,2.0,700000.0,2.6e-07
5G,2,Loc_1_2m,TCP,UL,44,1.0,4603,14.0,1.0,21.0,164000.0,151.0,2.0,1.0,0.0,14.2,,-21.1,-2.0,1.0,7.0,4560000.0,396.0,4.0,1.0,700000.0,2.53e-07
5G,2,Loc_1_2m,TCP,UL,45,1.0,4603,13.0,1.0,19.0,61000.0,66.0,0.0,0.0,0.0,2.5,,-26.3,-3.0,1.0,1.0,815000.0,400.0,0.0,0.0,700000.0,2.6e-07
5G,2,Loc_1_2m,TCP,UL,46,1.0,4603,13.0,1.0,20.0,138000.0,124.0,0.0,0.0,0.0,6.6,,-25.8,0.0,1.0,2.0,1660000.0,392.0,8.0,2.0,700000.0,2.91e-07
5G,2,Loc_1_2m,TCP,UL,47,1.0,4603,13.0,1.0,20.0,223000.0,203.0,2.0,0.0,0.0,13.8,,-21.1,-7.0,1.0,7.0,4480000.0,400.0,0.0,0.0,700000.0,2.62e-07
5G,2,Loc_1_2m,TCP,UL,48,1.0,4603,13.0,1.0,19.0,185000.0,179.0,6.0,3.0,0.0,13.8,,-21.8,-3.0,1.0,8.0,4590000.0,397.0,3.0,0.0,700000.0,2.6e-07
5G,2,Loc_1_2m,TCP,UL,49,1.0,4603,13.0,1.0,19.0,176000.0,170.0,0.0,0.0,0.0,10.8,,-24.3,-2.0,1.0,5.0,3170000.0,396.0,4.0,1.0,700000.0,2.34e-07
5G,2,Loc_1_2m,TCP,UL,50,1.0,4603,13.0,1.0,19.0,87000.0,89.0,0.0,0.0,0.0,1.8,,-29.6,0.0,1.0,1.0,993000.0,391.0,9.0,2.0,700000.0,2.1100000000000002e-07
5G,2,Loc_1_2m,TCP,UL,51,1.0,4603,13.0,1.0,19.0,58000.0,64.0,0.0,0.0,0.0,-8.1,,-33.5,-3.0,1.0,0.0,535000.0,400.0,0.0,0.0,700000.0,2.51e-07
5G,2,Loc_1_2m,TCP,UL,52,1.0,4603,13.0,1.0,19.0,66000.0,70.0,0.0,0.0,0.0,-1.5,,-30.8,-3.0,1.0,0.0,532000.0,398.0,2.0,0.0,700000.0,2.15e-07
5G,2,Loc_1_2m,TCP,UL,53,1.0,4603,13.0,1.0,19.0,97000.0,96.0,1.0,1.0,0.0,6.3,,-27.9,-2.0,1.0,1.0,929000.0,400.0,0.0,0.0,700000.0,2.41e-07
5G,2,Loc_1_2m,TCP,UL,54,1.0,4603,13.0,1.0,20.0,186000.0,168.0,0.0,0.0,0.0,9.9,,-25.5,-4.0,1.0,4.0,2850000.0,400.0,0.0,0.0,700000.0,2.4500000000000004e-07
5G,2,Loc_1_2m,TCP,UL,55,1.0,4603,13.0,1.0,20.0,187000.0,177.0,2.0,1.0,0.0,11.5,,-23.4,-11.0,1.0,7.0,3860000.0,379.0,21.0,5.0,700000.0,2.44e-07
5G,2,Loc_1_2m,TCP,UL,56,1.0,4603,12.0,1.0,18.0,86000.0,92.0,1.0,1.0,0.0,1.1,,-27.5,-6.0,1.0,1.0,1210000.0,384.0,16.0,4.0,700000.0,2.49e-07
5G,2,Loc_1_2m,TCP,UL,57,1.0,4603,12.0,1.0,18.0,104000.0,108.0,0.0,0.0,0.0,4.5,,-27.6,-7.0,1.0,1.0,1190000.0,400.0,0.0,0.0,700000.0,2.63e-07
5G,2,Loc_1_2m,TCP,UL,58,1.0,4603,12.0,1.0,18.0,122000.0,123.0,0.0,0.0,0.0,7.9,,-26.2,-5.0,1.0,2.0,1610000.0,398.0,2.0,0.0,700000.0,2.3800000000000001e-07
5G,2,Loc_1_2m,TCP,UL,59,1.0,4603,12.0,1.0,18.0,122000.0,121.0,0.0,0.0,0.0,7.0,,-27.1,-6.0,1.0,1.0,1360000.0,398.0,2.0,0.0,700000.0,2.3100000000000002e-07
5G,2,Loc_1_2m,TCP,UL,60,1.0,4603,12.0,1.0,18.0,112000.0,113.0,0.0,0.0,0.0,3.9,,-27.4,-8.0,1.0,1.0,1300000.0,392.0,8.0,2.0,700000.0,2.41e-07
5G,2,Loc_1_2m,TCP,UL,61,1.0,4603,13.0,1.0,19.0,108000.0,103.0,1.0,0.0,0.0,2.6,,-27.1,-9.0,1.0,1.0,1270000.0,394.0,6.0,1.0,700000.0,2.1800000000000002e-07
5G,2,Loc_1_2m,TCP,UL,62,1.0,4603,13.0,1.0,21.0,151000.0,130.0,1.0,0.0,0.0,6.7,,-25.5,-4.0,1.0,2.0,1920000.0,396.0,4.0,1.0,700000.0,2.27e-07
5G,2,Loc_1_2m,TCP,UL,63,1.0,4603,14.0,1.0,21.0,196000.0,176.0,6.0,3.0,0.0,13.5,,-21.6,0.0,1.0,7.0,4200000.0,399.0,1.0,0.0,700000.0,2.3500000000000003e-07
5G,2,Loc_1_2m,TCP,UL,64,1.0,4603,13.0,1.0,20.0,178000.0,171.0,0.0,0.0,0.0,14.5,,-21.2,-9.0,1.0,7.0,4670000.0,400.0,0.0,0.0,700000.0,2.1800000000000002e-07
5G,2,Loc_1_2m,TCP,UL,65,1.0,4603,13.0,1.0,20.0,187000.0,169.0,0.0,0.0,0.0,11.9,,-23.1,-4.0,1.0,5.0,3290000.0,400.0,0.0,0.0,700000.0,2.3800000000000001e-07
5G,2,Loc_1_2m,TCP,UL,66,1.0,4603,13.0,1.0,20.0,226000.0,194.0,0.0,0.0,0.0,10.2,,-23.7,-1.0,1.0,4.0,2740000.0,398.0,2.0,0.0,700000.0,2.8800000000000004e-07
5G,2,Loc_1_2m,TCP,UL,67,1.0,4603,14.0,1.0,22.0,571000.0,411.0,3.0,0.0,0.0,14.4,,-20.8,1.0,1.0,8.0,4059999.9999999995,322.0,0.0,0.0,0.0,2.8100000000000004e-07
5G,2,Loc_1_2m,TCP,UL,68,1.0,4603,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3500000000000003e-07
5G,2,Loc_1_2m,TCP,UL,69,1.0,4603,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04e-07
5G,2,Loc_1_2m,UDP,DL,0,1.0,4603,15.0,1.0,26.0,608.0,1.0,0.0,0.0,0.0,18.1,,-18.7,-7.0,1.0,25.0,4350.0,1.0,6.0,85.0,0.0,2.56e-07
5G,2,Loc_1_2m,UDP,DL,1,1.0,4603,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,,-15.0,2.0,1.0,19.0,4740.0,1.0,0.0,0.0,0.0,2.56e-07
5G,2,Loc_1_2m,UDP,DL,2,1.0,4603,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61e-07
5G,2,Loc_1_2m,UDP,DL,3,1.0,4603,15.0,1.0,25.0,11000.0,9.0,0.0,0.0,0.0,23.3,,-13.0,2.0,1.0,26.0,18900.0,4.0,5.0,55.0,0.0,2.7600000000000004e-07
5G,2,Loc_1_2m,UDP,DL,4,1.0,4603,15.0,1.0,24.0,28000000.0,861.0,347.0,28.0,5230000.0,12.4,,-17.9,-1.0,1.0,17.0,126000.0,35.0,23.0,39.0,0.0,2.6400000000000003e-07
5G,2,Loc_1_2m,UDP,DL,5,1.0,4603,15.0,1.0,21.0,9200000.0,330.0,1269.0,79.0,5730000.0,0.3,,-20.6,-5.0,1.0,0.0,15600.0,11.0,0.0,0.0,0.0,2.4000000000000003e-07
5G,2,Loc_1_2m,UDP,DL,6,1.0,4603,15.0,1.0,19.0,40000000.0,1525.0,75.0,4.0,6020000.0,6.2,,-17.3,0.0,1.0,0.0,85000.0,50.0,0.0,0.0,0.0,2.41e-07
5G,2,Loc_1_2m,UDP,DL,7,1.0,4603,15.0,1.0,19.0,40000000.0,1547.0,53.0,3.0,6020000.0,4.6,,-19.1,-1.0,1.0,0.0,76100.0,50.0,0.0,0.0,0.0,2.27e-07
5G,2,Loc_1_2m,UDP,DL,8,1.0,4603,15.0,1.0,19.0,24000000.0,939.0,89.0,8.0,0.0,4.5,,-18.9,-2.0,1.0,0.0,49600.0,31.0,0.0,0.0,0.0,2.63e-07
5G,2,Loc_1_2m,UDP,DL,9,1.0,4604,15.0,1.0,26.0,10000000.0,277.0,4.0,1.0,774000.0,10.2,,-22.7,-5.0,1.0,15.0,45200.0,12.0,7.0,36.0,0.0,1.36e-07
5G,2,Loc_1_2m,UDP,DL,10,1.0,4604,15.0,1.0,27.0,55000000.0,1478.0,122.0,7.0,5690000.0,-4.1,,-25.1,-4.0,1.0,0.0,63700.0,45.0,5.0,10.0,0.0,2.6400000000000003e-07
5G,2,Loc_1_2m,UDP,DL,11,1.0,4604,15.0,1.0,26.0,59000000.0,1584.0,16.0,1.0,5980000.0,-1.3,,-23.4,-3.0,1.0,0.0,72400.0,50.0,0.0,0.0,0.0,2.39e-07
5G,2,Loc_1_2m,UDP,DL,12,1.0,4604,15.0,1.0,27.0,60000000.0,1600.0,0.0,0.0,5900000.0,11.2,,-18.8,-1.0,1.0,13.0,120000.0,51.0,20.0,28.0,0.0,2.42e-07
5G,2,Loc_1_2m,UDP,DL,13,1.0,4604,15.0,1.0,27.0,59000000.0,1566.0,34.0,2.0,5980000.0,15.8,,-20.8,0.0,1.0,12.0,214000.0,50.0,2.0,3.0,0.0,2.51e-07
5G,2,Loc_1_2m,UDP,DL,14,1.0,4604,15.0,1.0,27.0,55000000.0,1474.0,126.0,7.0,5980000.0,10.0,,-21.4,-3.0,1.0,12.0,158000.0,48.0,14.0,22.0,0.0,2.58e-07
5G,2,Loc_1_2m,UDP,DL,15,1.0,4604,15.0,1.0,27.0,55000000.0,1476.0,124.0,7.0,5980000.0,-3.0,,-24.2,-6.0,1.0,0.0,69300.0,48.0,6.0,11.0,0.0,2.62e-07
5G,2,Loc_1_2m,UDP,DL,16,1.0,4604,15.0,1.0,27.0,59000000.0,1570.0,30.0,1.0,5980000.0,-4.1,,-25.6,-4.0,1.0,0.0,69400.0,49.0,3.0,5.0,0.0,2.4700000000000003e-07
5G,2,Loc_1_2m,UDP,DL,17,1.0,4604,15.0,1.0,27.0,35000000.0,940.0,660.0,41.0,5900000.0,-7.0,,-27.0,-5.0,1.0,0.0,43900.0,31.0,5.0,13.0,0.0,2.55e-07
5G,2,Loc_1_2m,UDP,DL,18,1.0,4604,15.0,1.0,27.0,60000000.0,1584.0,16.0,1.0,5980000.0,-7.0,,-27.2,-5.0,1.0,0.0,70600.0,50.0,6.0,10.0,0.0,2.6400000000000003e-07
5G,2,Loc_1_2m,UDP,DL,19,1.0,4604,15.0,1.0,27.0,58000000.0,1546.0,54.0,3.0,5980000.0,-7.1,,-26.5,-7.0,1.0,0.0,70800.0,50.0,12.0,19.0,0.0,2.7100000000000003e-07
5G,2,Loc_1_2m,UDP,DL,20,1.0,4604,15.0,1.0,27.0,60000000.0,1600.0,0.0,0.0,5900000.0,-7.7,,-24.9,-6.0,1.0,0.0,70800.0,50.0,6.0,10.0,0.0,2.74e-07
5G,2,Loc_1_2m,UDP,DL,21,1.0,4604,15.0,1.0,27.0,41000000.0,1093.0,0.0,0.0,0.0,-13.5,,-27.8,-7.0,1.0,0.0,51200.0,36.0,14.0,28.0,0.0,2.91e-07
5G,2,Loc_1_2m,UDP,DL,22,1.0,4605,15.0,1.0,25.0,3200000.0,96.0,22.0,18.0,421000.0,11.0,,-25.4,-2.0,1.0,20.0,14100.0,5.0,8.0,61.0,0.0,1.11e-07
5G,2,Loc_1_2m,UDP,DL,23,1.0,4605,15.0,1.0,27.0,33000000.0,890.0,710.0,44.0,5620000.0,12.0,,-24.5,1.0,1.0,16.0,84400.0,26.0,25.0,49.0,0.0,2.65e-07
5G,2,Loc_1_2m,UDP,DL,24,1.0,4605,15.0,1.0,27.0,28000000.0,755.0,845.0,52.0,3770000.0,18.2,,-17.8,3.0,1.0,14.0,109000.0,26.0,0.0,0.0,0.0,2.67e-07
5G,2,Loc_1_2m,UDP,DL,25,1.0,4605,15.0,1.0,27.0,30000000.0,815.0,384.0,32.0,0.0,15.4,,-20.7,2.0,1.0,15.0,130000.0,31.0,13.0,29.0,0.0,2.4700000000000003e-07
5G,2,Loc_1_2m,UDP,DL,26,1.0,4605,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95e-07
5G,2,Loc_1_2m,UDP,DL,27,1.0,4605,15.0,1.0,26.0,608.0,1.0,0.0,0.0,0.0,14.3,,-21.5,3.0,1.0,14.0,4220.0,1.0,0.0,0.0,0.0,2.42e-07
5G,2,Loc_1_2m,UDP,DL,28,1.0,4605,15.0,1.0,26.0,1200.0,2.0,0.0,0.0,0.0,10.8,,-24.5,-1.0,1.0,5.0,12200.0,3.0,0.0,0.0,0.0,2.66e-07
5G,2,Loc_1_2m,UDP,DL,29,1.0,4605,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87e-07
5G,2,Loc_1_2m,UDP,DL,30,1.0,4605,15.0,1.0,26.0,608.0,1.0,0.0,0.0,0.0,15.9,,-19.2,-7.0,1.0,4.0,5480.0,2.0,0.0,0.0,0.0,2.92e-07
5G,2,Loc_1_2m,UDP,DL,31,1.0,4605,15.0,1.0,26.0,608.0,1.0,0.0,0.0,0.0,17.7,,-18.3,2.0,1.0,13.0,4350.0,1.0,0.0,0.0,0.0,2.5200000000000003e-07
5G,2,Loc_1_2m,UDP,UL,0,1.0,4601,15.0,1.0,21.0,18000.0,19.0,14.0,42.0,0.0,6.4,,-28.5,3.0,1.0,12.0,24200.0,6.0,2.0,25.0,0.0,-2.1100000000000002e-07
5G,2,Loc_1_2m,UDP,UL,1,1.0,4602,15.0,1.0,4.0,4500.0,12.0,1.0,7.0,0.0,10.6,,-24.6,5.0,1.0,13.0,12800.0,3.0,0.0,0.0,0.0,8e-09
5G,2,Loc_1_2m,UDP,UL,2,1.0,4602,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,,-21.9,5.0,1.0,17.0,4350.0,1.0,0.0,0.0,0.0,0.0
5G,2,Loc_1_2m,UDP,UL,3,1.0,4602,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4000000000000001e-08
5G,2,Loc_1_2m,UDP,UL,4,1.0,4602,15.0,1.0,2.0,120.0,1.0,9.0,90.0,0.0,-10.5,,-42.7,11.0,1.0,25.0,4100.0,1.0,5.0,83.0,0.0,-1.29e-07
5G,2,Loc_1_2m,UDP,UL,5,1.0,4603,15.0,1.0,11.0,11000.0,17.0,0.0,0.0,0.0,2.1,,-28.1,4.0,1.0,6.0,22200.0,6.0,0.0,0.0,0.0,2.77e-07
5G,2,Loc_1_2m,UDP,UL,6,1.0,4603,15.0,1.0,27.0,5600.0,3.0,0.0,0.0,0.0,,,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2e-07
5G,2,Loc_1_2m,UDP,UL,7,1.0,4603,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48e-07
5G,2,Loc_1_2m,UDP,UL,8,1.0,4603,15.0,1.0,16.0,3800.0,7.0,0.0,0.0,0.0,19.6,,-17.6,4.0,1.0,22.0,14900.0,4.0,5.0,55.0,0.0,2.16e-07
5G,2,Loc_1_2m,UDP,UL,9,1.0,4603,15.0,1.0,26.0,26000.0,21.0,0.0,0.0,0.0,19.1,,-17.6,0.0,1.0,22.0,43800.0,10.0,13.0,56.0,0.0,2.54e-07
5G,2,Loc_1_2m,UDP,UL,10,1.0,4603,15.0,1.0,26.0,36000.0,52.0,2.0,3.0,0.0,13.6,,-22.0,0.0,1.0,9.0,4420000.0,340.0,16.0,4.0,700000.0,2.46e-07
5G,2,Loc_1_2m,UDP,UL,11,1.0,4603,15.0,1.0,26.0,47000.0,59.0,1.0,1.0,0.0,16.2,,-19.1,0.0,1.0,12.0,5520000.0,350.0,50.0,12.0,700000.0,2.5200000000000003e-07
5G,2,Loc_1_2m,UDP,UL,12,1.0,4603,15.0,1.0,25.0,28000.0,47.0,5.0,9.0,0.0,13.3,,-21.4,-4.0,1.0,6.0,3810000.0,398.0,2.0,0.0,700000.0,2.34e-07
5G,2,Loc_1_2m,UDP,UL,13,1.0,4603,15.0,1.0,25.0,27000.0,46.0,2.0,4.0,0.0,13.4,,-21.8,-4.0,1.0,6.0,3910000.0,398.0,2.0,0.0,700000.0,2.4000000000000003e-07
5G,2,Loc_1_2m,UDP,UL,14,1.0,4603,15.0,1.0,25.0,33000.0,56.0,0.0,0.0,0.0,15.7,,-20.2,-4.0,1.0,9.0,5450000.0,400.0,0.0,0.0,700000.0,2.6900000000000004e-07
